item_id,order_id,product_id,quantity,unit_price,discount_percent
I0005614,O001956,P0191,4,69.20,29.84
I0005615,O001956,P0192,2,87.67,25.61
I0005616,O001957,P0451,3,92.49,17.44
I0005617,O001957,P0452,2,54.97,24.14
I0005618,O001957,P0467,4,85.59,19.30
I0005619,O001958,P0318,3,81.86,12.84
I0005620,O001958,P0303,5,210.74,19.22
I0005621,O001959,P0308,1,220.92,14.78
I0005622,O001959,P0308,4,282.86,27.65
I0005623,O001959,P0316,1,132.04,16.55
I0005624,O001959,P0302,4,252.69,30.74
I0005625,O001960,P0001,5,332.59,30.24
I0005626,O001960,P0020,1,70.77,20.20
I0005627,O001960,P0012,2,644.95,10.96
I0005628,O001961,P0169,1,75.75,20.71
I0005629,O001961,P0155,3,139.83,14.15
I0005630,O001962,P0156,5,159.99,26.87
I0005631,O001962,P0156,2,146.66,11.84
I0005632,O001962,P0151,5,90.05,6.94
I0005633,O001962,P0164,4,109.95,24.60
I0005634,O001963,P0041,5,204.34,7.34
I0005635,O001963,P0042,5,541.21,21.92
I0005636,O001963,P0015,4,224.33,19.49
I0005637,O001963,P0015,1,225.89,34.10
I0005638,O001964,P0191,5,76.38,9.16
I0005639,O001964,P0192,1,79.94,9.52
I0005640,O001964,P0165,1,108.09,0.99
I0005641,O001965,P0181,1,96.95,23.12
I0005642,O001965,P0182,2,100.81,16.31
I0005643,O001965,P0169,4,63.31,8.74
I0005644,O001965,P0156,3,173.00,11.28
I0005645,O001966,P0451,5,94.75,25.97
I0005646,O001966,P0452,5,59.60,23.57
I0005647,O001966,P0460,2,122.15,7.80
I0005648,O001967,P0171,5,60.22,21.59
I0005649,O001967,P0172,4,146.18,30.53
I0005650,O001967,P0163,5,82.36,23.59
I0005651,O001968,P0061,4,300.89,11.19
I0005652,O001968,P0062,5,277.69,16.88
I0005653,O001968,P0015,4,210.24,31.59
I0005654,O001969,P0061,4,270.00,28.56
I0005655,O001969,P0062,3,229.85,28.67
I0005656,O001969,P0018,3,138.92,14.09
I0005657,O001970,P0156,5,157.05,30.47
I0005658,O001970,P0169,2,89.25,1.93
I0005659,O001970,P0162,5,59.85,23.93
I0005660,O001970,P0161,1,37.81,29.14
I0005661,O001971,P0361,-4,323.58,29.75
I0005662,O001971,P0362,4,287.93,13.90
I0005663,O001972,P0463,5,87.38,17.69
I0005664,O001972,P0465,2,76.13,1.99
I0005665,O001972,P0456,4,63.54,3.54
I0005666,O001973,P0470,4,129.77,5.55
I0005667,O001973,P0469,5,111.60,31.85
I0005668,O001974,P0021,4,321.49,30.38
I0005669,O001974,P0022,3,373.40,3.15
I0005670,O001975,P0021,3,316.44,2.62
I0005671,O001975,P0022,4,535.96,3.05
I0005672,O001976,P0011,2,274.66,19.83
I0005673,O001976,P0001,4,335.98,16.14
I0005674,O001977,P0155,3,181.66,9.64
I0005675,O001977,P0159,2,174.43,2.27
I0005676,O001978,P0361,4,282.63,24.89
I0005677,O001978,P0362,4,253.22,27.29
I0005678,O001978,P0307,5,86.54,1.21
I0005679,O001978,P0320,3,230.64,6.05
I0005680,O001979,P0455,5,48.18,20.39
I0005681,O001979,P0458,1,78.24,17.14
I0005682,O001979,P0463,3,139.76,30.20
I0005683,O001980,P0318,2,79.58,32.33
I0005684,O001980,P0304,1,106.52,4.06
I0005685,O001980,P0317,5,112.29,14.00
I0005686,O001981,P0021,2,365.58,8.71
I0005687,O001981,P0022,2,323.62,13.07
I0005688,O001982,P0301,1,130.62,27.77
I0005689,O001982,P0319,5,440.68,15.02
I0005690,O001982,P0309,3,371.04,2.71
I0005691,O001983,P0471,4,64.61,24.37
I0005692,O001983,P0472,2,123.83,4.95
I0005693,O001984,P0156,5,95.09,11.98
I0005694,O001984,P0161,4,39.00,32.95
I0005695,O001984,P0159,3,130.95,0.26
I0005696,O001985,P0013,2,304.42,12.24
I0005697,O001985,P0011,5,431.64,9.38
I0005698,O001986,P0165,5,116.24,9.23
I0005699,O001986,P0166,1,109.75,26.04
I0005700,O001986,P0161,1,42.06,14.82
I0005701,O001987,P0021,3,361.41,16.66
I0005702,O001987,P0022,2,484.28,4.53
I0005703,O001988,P0151,3,110.13,5.05
I0005704,O001988,P0152,2,125.12,2.87
I0005705,O001988,P0151,5,129.92,27.25
I0005706,O001988,P0169,2,49.79,11.03
I0005707,O001989,P0317,3,135.60,24.20
I0005708,O001989,P0308,2,412.05,5.91
I0005709,O001989,P0311,1,249.36,5.98
I0005710,O001990,P0061,5,237.44,10.28
I0005711,O001990,P0062,5,356.01,19.67
I0005712,O001990,P0018,1,127.27,23.61
I0005713,O001991,P0171,1,85.16,10.14
I0005714,O001991,P0172,5,85.08,15.47
I0005715,O001992,P0451,3,70.52,21.08
I0005716,O001992,P0454,2,34.85,7.13
I0005717,O001993,P0156,5,149.01,31.41
I0005718,O001993,P0169,5,89.37,11.34
I0005719,O001994,P0002,3,362.83,14.06
I0005720,O001994,P0008,2,301.67,4.00
I0005721,O001994,P0012,1,380.72,0.39
I0005722,O001995,P0158,1,134.79,2.25
I0005723,O001995,P0168,5,20.87,31.50
I0005724,O001995,P0165,1,97.31,11.83
I0005725,O001995,P0152,5,136.83,25.38
I0005726,O001996,P0061,1,345.79,0.81
I0005727,O001996,P0062,1,318.68,19.84
I0005728,O001997,P0301,3,198.70,17.05
I0005729,O001997,P0302,1,308.77,2.28
I0005730,O001998,P0191,3,66.27,20.81
I0005731,O001998,P0192,1,124.16,1.73
I0005732,O001999,P0157,4,50.02,20.62
I0005733,O001999,P0153,2,119.15,10.08
I0005734,O002000,P0001,4,330.39,3.86
I0005735,O002000,P0002,3,504.10,12.93
I0005736,O002000,P0002,4,498.08,29.04
I0005737,O002001,P0161,5,43.27,8.95
I0005738,O002001,P0159,5,106.21,5.17
I0005739,O002001,P0169,-5,78.22,25.62
I0005740,O002002,P0017,2,81.14,14.83
I0005741,O002002,P0004,1,137.06,32.12
I0005742,O002003,P0061,1,234.29,9.21
I0005743,O002003,P0062,3,193.71,30.44
I0005744,O002003,P0017,1,89.52,30.86
I0005745,O002003,P0009,5,267.84,8.98
I0005746,O002004,P0009,3,390.38,20.56
I0005747,O002004,P0001,4,471.02,10.52
I0005748,O002005,P0307,4,118.23,14.13
I0005749,O002005,P0319,3,336.23,5.31
I0005750,O002005,P0302,3,191.86,33.86
I0005751,O002006,P0461,5,72.51,27.91
I0005752,O002006,P0462,2,72.64,3.60
I0005753,O002006,P0461,2,103.61,26.74
I0005754,O002007,P0006,4,99.53,29.33
I0005755,O002007,P0014,2,233.72,11.74
I0005756,O002007,P0011,1,485.00,32.21
I0005757,O002007,P0011,2,442.55,34.56
I0005758,O002008,P0002,5,539.92,0.60
I0005759,O002008,P0009,2,446.08,34.62
I0005760,O002008,P0013,3,318.10,26.61
I0005761,O002008,P0016,2,107.52,7.70
I0005762,O002009,P0313,-3,209.66,7.32
I0005763,O002009,P0313,5,144.79,15.19
I0005764,O002009,P0307,1,83.18,0.11
I0005765,O002010,P0012,2,496.09,6.67
I0005766,O002010,P0004,5,133.05,29.92
I0005767,O002010,P0006,3,114.00,20.75
I0005768,O002010,P0004,4,170.06,30.90
I0005769,O002011,P0041,3,175.73,12.84
I0005770,O002011,P0042,4,322.46,34.28
I0005771,O002012,P0455,4,86.54,15.75
I0005772,O002012,P0458,2,71.48,34.58
I0005773,O002013,P0453,1,93.39,34.60
I0005774,O002013,P0453,5,155.34,34.07
I0005775,O002013,P0461,4,85.17,1.94
I0005776,O002014,P0458,3,58.03,21.44
I0005777,O002014,P0453,1,116.14,1.68
I0005778,O002014,P0452,4,66.36,11.91
I0005779,O002015,P0005,5,154.91,20.08
I0005780,O002015,P0015,3,208.56,11.92
I0005781,O002015,P0017,1,69.70,19.03
I0005782,O002016,P0381,1,108.81,33.42
I0005783,O002016,P0382,3,215.82,8.26
I0005784,O002017,P0021,2,393.89,4.22
I0005785,O002017,P0022,5,365.58,24.98
I0005786,O002017,P0015,3,384.39,9.75
I0005787,O002017,P0018,4,170.93,18.38
I0005788,O002018,P0001,2,268.85,25.13
I0005789,O002018,P0002,5,367.48,20.28
I0005790,O002018,P0009,4,254.85,14.11
I0005791,O002019,P0191,1,77.35,29.26
I0005792,O002019,P0192,2,140.79,27.79
I0005793,O002019,P0169,5,52.39,21.71
I0005794,O002020,P0181,5,135.06,23.94
I0005795,O002020,P0182,3,118.20,7.38
I0005796,O002020,P0168,5,18.88,8.27
I0005797,O002020,P0156,-2,144.29,11.26
I0005798,O002021,P0314,4,90.47,32.72
I0005799,O002021,P0306,2,281.21,23.62
I0005800,O002022,P0003,3,75.66,7.13
I0005801,O002022,P0009,3,286.13,26.24
I0005802,O002022,P0019,1,129.03,9.94
I0005803,O002022,P0020,5,66.85,4.98
I0005804,O002023,P0166,4,87.62,28.70
I0005805,O002023,P0164,5,200.27,7.05
I0005806,O002023,P0164,1,121.70,24.76
I0005807,O002023,P0169,-5,85.39,0.64
I0005808,O002024,P0001,1,258.27,12.75
I0005809,O002024,P0002,2,339.95,11.83
I0005810,O002024,P0004,2,148.47,9.05
I0005811,O002024,P0005,4,186.30,14.92
I0005812,O002025,P0191,3,50.27,31.14
I0005813,O002025,P0192,5,153.36,5.70
I0005814,O002025,P0166,1,113.32,30.77
I0005815,O002026,P0041,5,272.58,17.60
I0005816,O002026,P0042,5,346.13,33.32
I0005817,O002026,P0005,4,208.92,19.57
I0005818,O002027,P0156,3,111.75,10.91
I0005819,O002027,P0167,1,100.62,7.40
I0005820,O002027,P0162,4,78.74,30.38
I0005821,O002028,P0312,1,254.90,21.72
I0005822,O002028,P0302,2,313.58,15.49
I0005823,O002029,P0301,3,211.28,30.25
I0005824,O002029,P0302,1,256.52,15.65
I0005825,O002030,P0361,4,463.73,2.71
I0005826,O002030,P0362,1,301.37,29.05
I0005827,O002030,P0319,5,487.49,6.98
I0005828,O002030,P0312,3,220.68,2.21
I0005829,O002031,P0460,5,73.20,3.59
I0005830,O002031,P0466,2,53.84,33.41
I0005831,O002031,P0470,4,104.67,33.06
I0005832,O002032,P0501,1,34.29,10.38
I0005833,O002032,P0502,5,58.86,14.17
I0005834,O002032,P0457,1,108.10,34.67
I0005835,O002032,P0465,3,87.63,4.12
I0005836,O002033,P0018,1,132.10,4.10
I0005837,O002033,P0017,2,69.82,1.86
I0005838,O002034,P0009,3,237.24,25.86
I0005839,O002034,P0005,4,231.55,18.87
I0005840,O002034,P0007,4,293.31,17.81
I0005841,O002034,P0017,3,56.62,6.32
I0005842,O002035,P0160,1,150.30,21.90
I0005843,O002035,P0163,2,64.71,24.47
I0005844,O002035,P0163,1,48.57,26.39
I0005845,O002036,P0459,1,81.64,15.38
I0005846,O002036,P0462,2,109.79,19.94
I0005847,O002037,P0455,4,65.99,14.70
I0005848,O002037,P0465,5,70.75,31.77
I0005849,O002038,P0451,5,111.47,30.24
I0005850,O002038,P0468,2,54.41,33.53
I0005851,O002039,P0157,2,40.59,6.33
I0005852,O002039,P0151,2,132.13,3.62
I0005853,O002039,P0170,2,119.24,11.21
I0005854,O002040,P0013,1,395.68,19.47
I0005855,O002040,P0002,3,384.14,19.01
I0005856,O002041,P0061,5,289.20,19.85
I0005857,O002041,P0062,2,320.10,26.81
I0005858,O002041,P0004,2,203.57,31.75
I0005859,O002042,P0017,2,111.80,28.07
I0005860,O002042,P0020,4,116.53,23.02
I0005861,O002042,P0020,3,71.64,7.64
I0005862,O002043,P0452,2,84.94,29.08
I0005863,O002043,P0463,4,68.08,33.28
I0005864,O002044,P0461,4,86.68,34.85
I0005865,O002044,P0465,-3,80.96,20.64
I0005866,O002044,P0458,3,84.33,32.56
I0005867,O002044,P0458,3,98.58,1.96
I0005868,O002045,P0461,1,118.35,26.40
I0005869,O002045,P0462,4,133.65,25.08
I0005870,O002045,P0459,1,76.05,2.76
I0005871,O002046,P0451,3,63.78,14.65
I0005872,O002046,P0452,5,63.63,21.17
I0005873,O002047,P0167,5,158.55,34.20
I0005874,O002047,P0152,1,156.63,7.67
I0005875,O002047,P0158,3,197.09,0.34
I0005876,O002047,P0151,1,96.11,18.67
I0005877,O002048,P0167,2,102.06,12.92
I0005878,O002048,P0151,5,125.44,7.70
I0005879,O002049,P0361,2,463.90,19.81
I0005880,O002049,P0362,5,307.69,4.66
I0005881,O002049,P0312,2,221.86,20.67
I0005882,O002049,P0319,5,473.76,24.52
I0005883,O002050,P0151,4,168.68,26.41
I0005884,O002050,P0152,5,85.30,22.72
I0005885,O002051,P0021,3,391.00,15.41
I0005886,O002051,P0022,-2,404.22,16.08
I0005887,O002052,P0016,1,93.48,31.72
I0005888,O002052,P0006,2,112.19,29.49
I0005889,O002053,P0465,3,65.43,3.84
I0005890,O002053,P0455,3,60.97,12.34
I0005891,O002053,P0465,4,89.88,32.15
I0005892,O002054,P0163,4,70.68,19.77
I0005893,O002054,P0156,2,154.72,13.64
I0005894,O002055,P0471,2,62.26,16.96
I0005895,O002055,P0472,5,126.12,6.51
I0005896,O002055,P0453,2,89.43,6.96
I0005897,O002056,P0016,3,121.84,24.82
I0005898,O002056,P0006,4,84.11,15.33
I0005899,O002056,P0015,4,411.95,2.65
I0005900,O002056,P0017,5,107.99,19.53
I0005901,O002057,P0001,5,443.50,4.58
I0005902,O002057,P0002,1,579.71,29.39
I0005903,O002058,P0181,5,170.67,7.60
I0005904,O002058,P0182,2,69.51,15.20
I0005905,O002059,P0317,2,91.48,23.54
I0005906,O002059,P0310,1,287.20,17.50
I0005907,O002059,P0310,1,284.61,12.42
I0005908,O002060,P0171,4,71.32,15.09
I0005909,O002060,P0172,4,118.91,0.91
I0005910,O002061,P0151,1,152.48,17.31
I0005911,O002061,P0152,2,130.89,28.46
I0005912,O002061,P0170,5,64.46,25.26
I0005913,O002062,P0191,1,73.53,1.91
I0005914,O002062,P0192,4,141.72,12.73
I0005915,O002062,P0169,2,86.67,34.11
I0005916,O002062,P0157,3,40.28,33.79
I0005917,O002063,P0171,3,53.82,9.99
I0005918,O002063,P0172,1,153.22,21.88
I0005919,O002063,P0156,3,127.20,11.10
I0005920,O002063,P0162,2,71.74,16.43
I0005921,O002064,P0151,1,104.17,25.21
I0005922,O002064,P0152,4,125.87,9.60
I0005923,O002064,P0165,3,62.67,22.20
I0005924,O002065,P0167,5,135.79,2.48
I0005925,O002065,P0159,3,113.76,4.44
I0005926,O002066,P0021,2,442.20,34.72
I0005927,O002066,P0022,1,430.22,8.49
I0005928,O002067,P0004,4,142.24,6.70
I0005929,O002067,P0016,5,122.87,2.29
I0005930,O002068,P0004,5,138.01,18.46
I0005931,O002068,P0006,3,98.24,34.89
I0005932,O002068,P0014,4,255.54,16.55
I0005933,O002069,P0361,4,442.22,10.27
I0005934,O002069,P0362,5,362.82,16.18
I0005935,O002069,P0317,5,134.11,27.82
I0005936,O002070,P0361,1,426.90,10.79
I0005937,O002070,P0362,4,324.11,11.26
I0005938,O002071,P0319,5,384.14,28.78
I0005939,O002071,P0318,4,75.23,1.58
I0005940,O002071,P0303,3,138.06,3.57
I0005941,O002072,P0381,2,93.39,18.86
I0005942,O002072,P0382,3,301.27,7.87
I0005943,O002073,P0456,5,80.55,11.27
I0005944,O002073,P0451,5,90.36,24.42
I0005945,O002073,P0463,1,69.49,5.31
I0005946,O002074,P0171,1,55.59,21.87
I0005947,O002074,P0172,4,108.88,34.09
I0005948,O002074,P0159,5,175.17,12.10
I0005949,O002075,P0181,2,105.71,11.47
I0005950,O002075,P0182,4,127.26,2.56
I0005951,O002075,P0162,3,70.22,31.78
I0005952,O002076,P0151,3,125.22,26.41
I0005953,O002076,P0152,5,116.77,18.87
I0005954,O002076,P0154,3,43.99,9.29
I0005955,O002077,P0041,3,196.72,3.66
I0005956,O002077,P0042,5,457.11,25.79
I0005957,O002078,P0315,5,165.54,5.58
I0005958,O002078,P0317,3,147.44,27.24
I0005959,O002079,P0309,5,267.60,6.70
I0005960,O002079,P0319,5,338.51,33.03
I0005961,O002079,P0319,1,344.34,9.51
I0005962,O002079,P0312,3,290.09,33.71
I0005963,O002080,P0003,2,52.10,10.08
I0005964,O002080,P0008,1,366.17,3.48
I0005965,O002080,P0014,3,276.41,18.95
I0005966,O002081,P0017,3,63.73,1.93
I0005967,O002081,P0013,1,475.39,9.91
I0005968,O002081,P0005,2,126.52,33.72
I0005969,O002081,P0006,4,106.17,5.02
I0005970,O002082,P0041,3,267.12,22.14
I0005971,O002082,P0042,1,310.34,30.68
I0005972,O002083,P0181,2,165.47,10.74
I0005973,O002083,P0182,2,108.59,13.81
I0005974,O002083,P0165,3,79.52,14.90
I0005975,O002084,P0361,1,309.57,16.90
I0005976,O002084,P0362,3,230.70,1.97
I0005977,O002085,P0319,2,256.94,20.33
I0005978,O002085,P0318,4,122.00,1.44
I0005979,O002086,P0471,4,44.85,6.48
I0005980,O002086,P0472,4,99.47,16.36
I0005981,O002086,P0455,2,80.77,31.01
I0005982,O002087,P0010,1,223.59,6.55
I0005983,O002087,P0020,3,85.83,2.03
I0005984,O002087,P0009,3,265.69,17.82
I0005985,O002088,P0061,3,293.18,4.21
I0005986,O002088,P0062,2,297.09,18.11
I0005987,O002088,P0015,4,290.20,26.40
I0005988,O002089,P0312,3,316.97,28.14
I0005989,O002089,P0317,5,146.25,22.03
I0005990,O002089,P0305,5,343.19,2.37
I0005991,O002090,P0159,4,149.10,24.88
I0005992,O002090,P0160,1,147.38,21.84
I0005993,O002090,P0155,3,120.56,2.75
I0005994,O002090,P0169,1,99.37,12.36
I0005995,O002091,P0451,1,89.70,4.41
I0005996,O002091,P0452,5,93.76,25.52
I0005997,O002091,P0467,2,58.77,4.09
I0005998,O002092,P0016,2,101.77,12.02
I0005999,O002092,P0014,1,405.60,30.67
I0006000,O002093,P0012,1,592.70,4.21
I0006001,O002093,P0020,5,110.08,7.10
I0006002,O002094,P0041,2,224.27,9.79
I0006003,O002094,P0042,4,521.44,2.33
I0006004,O002094,P0003,1,92.61,25.56
I0006005,O002094,P0002,2,485.43,17.32
I0006006,O002095,P0471,5,50.17,15.51
I0006007,O002095,P0472,2,103.41,6.76
I0006008,O002096,P0061,1,294.53,9.45
I0006009,O002096,P0062,2,218.82,10.35
I0006010,O002096,P0005,4,224.87,9.85
I0006011,O002097,P0381,4,61.04,15.52
I0006012,O002097,P0382,1,294.03,4.54
I0006013,O002097,P0302,3,233.62,15.18
I0006014,O002097,P0306,3,167.65,20.67
I0006015,O002098,P0001,4,288.12,9.68
I0006016,O002098,P0002,2,334.98,23.90
I0006017,O002098,P0014,3,286.73,30.64
I0006018,O002099,P0061,2,273.80,33.82
I0006019,O002099,P0062,2,214.20,31.42
I0006020,O002100,P0151,4,133.39,17.29
I0006021,O002100,P0161,1,37.87,4.91
I0006022,O002101,P0041,3,175.25,32.18
I0006023,O002101,P0042,3,541.31,27.78
I0006024,O002101,P0018,4,185.80,14.40
I0006025,O002102,P0301,1,190.51,18.97
I0006026,O002102,P0302,3,305.48,24.84
I0006027,O002102,P0320,2,386.42,25.40
I0006028,O002103,P0171,3,59.60,14.66
I0006029,O002103,P0172,1,91.84,17.93
I0006030,O002103,P0154,5,24.55,9.09
I0006031,O002104,P0191,4,84.84,15.00
I0006032,O002104,P0192,4,106.47,3.35
I0006033,O002104,P0152,3,124.36,22.42
I0006034,O002105,P0321,1,145.13,11.38
I0006035,O002105,P0322,2,334.20,18.62
I0006036,O002105,P0308,4,393.75,20.79
I0006037,O002105,P0310,4,210.79,11.97
I0006038,O002106,P0160,4,113.02,13.37
I0006039,O002106,P0159,5,154.99,25.84
I0006040,O002107,P0301,3,204.61,18.01
I0006041,O002107,P0302,5,313.45,9.23
I0006042,O002107,P0313,2,254.48,29.18
I0006043,O002108,P0041,1,188.37,21.10
I0006044,O002108,P0042,1,439.69,26.69
I0006045,O002109,P0381,3,94.73,24.44
I0006046,O002109,P0382,4,288.70,4.25
I0006047,O002110,P0017,3,55.85,4.03
I0006048,O002110,P0019,5,142.59,9.66
I0006049,O002110,P0007,5,261.33,4.08
I0006050,O002110,P0015,1,413.44,8.93
I0006051,O002111,P0321,5,143.83,1.84
I0006052,O002111,P0322,2,360.68,15.48
I0006053,O002111,P0304,5,148.25,12.57
I0006054,O002112,P0061,4,354.61,23.20
I0006055,O002112,P0062,3,237.03,26.78
I0006056,O002112,P0013,3,275.22,6.15
I0006057,O002113,P0061,4,186.44,11.21
I0006058,O002113,P0062,3,213.39,21.72
I0006059,O002114,P0191,5,74.82,4.28
I0006060,O002114,P0192,4,101.80,32.13
I0006061,O002114,P0163,3,66.67,11.65
I0006062,O002115,P0041,5,150.21,25.60
I0006063,O002115,P0042,1,568.86,24.08
I0006064,O002116,P0163,1,76.28,0.30
I0006065,O002116,P0168,5,27.99,19.24
I0006066,O002116,P0157,1,35.84,9.97
I0006067,O002116,P0165,3,101.68,1.38
I0006068,O002117,P0041,3,258.23,7.38
I0006069,O002117,P0042,4,581.93,6.41
I0006070,O002118,P0016,5,76.75,11.73
I0006071,O002118,P0002,4,565.12,26.06
I0006072,O002118,P0003,-3,89.67,12.15
I0006073,O002118,P0006,2,106.15,20.64
I0006074,O002119,P0010,2,400.57,21.14
I0006075,O002119,P0020,3,114.28,14.40
I0006076,O002119,P0003,4,85.01,19.11
I0006077,O002119,P0003,1,81.60,3.06
I0006078,O002120,P0013,4,451.46,2.19
I0006079,O002120,P0003,4,55.07,10.10
I0006080,O002120,P0010,1,213.03,23.44
I0006081,O002121,P0019,4,112.80,8.26
I0006082,O002121,P0006,3,116.07,20.28
I0006083,O002122,P0151,4,99.56,5.18
I0006084,O002122,P0152,1,108.29,25.91
I0006085,O002122,P0151,1,93.37,31.16
I0006086,O002122,P0166,3,59.90,33.13
I0006087,O002123,P0321,1,145.46,6.64
I0006088,O002123,P0322,1,344.65,31.95
I0006089,O002123,P0317,4,74.17,22.44
I0006090,O002124,P0471,2,52.46,11.27
I0006091,O002124,P0472,4,70.95,32.09
I0006092,O002124,P0455,5,80.68,10.27
I0006093,O002125,P0171,3,69.96,2.03
I0006094,O002125,P0172,2,81.83,25.28
I0006095,O002125,P0162,1,53.39,20.73
I0006096,O002125,P0168,5,26.37,3.38
I0006097,O002126,P0010,5,392.12,28.85
I0006098,O002126,P0020,5,60.44,29.51
I0006099,O002126,P0014,1,379.72,23.04
I0006100,O002127,P0041,1,178.08,22.82
I0006101,O002127,P0042,1,303.28,16.81
I0006102,O002128,P0151,5,128.40,1.87
I0006103,O002128,P0152,1,99.62,17.76
I0006104,O002128,P0162,3,50.03,13.32
I0006105,O002129,P0162,2,69.54,22.78
I0006106,O002129,P0161,1,25.70,8.07
I0006107,O002129,P0165,3,71.96,30.80
I0006108,O002130,P0041,5,226.77,25.68
I0006109,O002130,P0042,3,369.65,2.21
I0006110,O002130,P0012,2,573.13,15.51
I0006111,O002130,P0018,2,116.25,28.50
I0006112,O002131,P0455,4,43.21,6.65
I0006113,O002131,P0451,2,123.50,23.60
I0006114,O002131,P0468,2,69.76,12.94
I0006115,O002132,P0181,4,90.94,25.56
I0006116,O002132,P0182,1,101.44,17.73
I0006117,O002133,P0041,5,253.95,15.44
I0006118,O002133,P0042,3,507.75,15.06
I0006119,O002133,P0004,5,140.59,22.77
I0006120,O002134,P0041,1,274.55,31.42
I0006121,O002134,P0042,3,295.09,10.95
I0006122,O002134,P0006,1,123.94,2.93
I0006123,O002134,P0009,3,377.46,6.48
I0006124,O002135,P0041,1,181.61,21.99
I0006125,O002135,P0042,2,502.03,5.60
I0006126,O002136,P0306,2,203.92,27.53
I0006127,O002136,P0316,3,201.81,30.05
I0006128,O002136,P0320,3,289.81,2.82
I0006129,O002137,P0021,5,379.90,19.43
I0006130,O002137,P0022,4,477.20,17.90
I0006131,O002138,P0458,3,57.60,22.50
I0006132,O002138,P0470,4,97.65,19.99
I0006133,O002138,P0453,3,96.44,29.82
I0006134,O002139,P0316,2,224.65,5.17
I0006135,O002139,P0311,4,328.18,18.67
I0006136,O002139,P0312,5,231.29,33.16
I0006137,O002139,P0301,1,229.44,23.94
I0006138,O002140,P0018,2,129.08,7.32
I0006139,O002140,P0015,4,323.63,26.75
I0006140,O002141,P0041,3,149.47,17.77
I0006141,O002141,P0042,1,506.08,25.54
I0006142,O002141,P0008,2,229.63,23.08
I0006143,O002142,P0301,1,227.26,31.85
I0006144,O002142,P0302,1,285.16,28.94
I0006145,O002142,P0318,4,93.15,30.92
I0006146,O002143,P0191,1,55.26,19.23
I0006147,O002143,P0192,4,143.25,22.63
I0006148,O002143,P0163,4,72.97,34.81
I0006149,O002143,P0157,2,69.54,19.76
I0006150,O002144,P0061,5,246.02,12.21
I0006151,O002144,P0062,2,211.13,13.00
I0006152,O002144,P0009,2,460.29,16.63
I0006153,O002145,P0061,3,186.87,30.24
I0006154,O002145,P0062,5,285.52,28.20
I0006155,O002146,P0021,2,276.30,13.77
I0006156,O002146,P0022,1,329.07,0.56
I0006157,O002146,P0020,3,69.51,29.16
I0006158,O002147,P0361,3,337.56,21.73
I0006159,O002147,P0362,3,351.89,5.73
I0006160,O002147,P0320,4,272.47,24.67
I0006161,O002147,P0307,5,117.98,2.84
I0006162,O002148,P0041,4,232.23,22.50
I0006163,O002148,P0042,3,588.04,20.64
I0006164,O002148,P0004,3,130.32,16.77
I0006165,O002149,P0061,5,217.23,1.35
I0006166,O002149,P0062,5,367.20,6.05
I0006167,O002149,P0002,2,490.45,2.67
I0006168,O002149,P0013,5,436.37,12.77
I0006169,O002150,P0361,1,320.92,31.49
I0006170,O002150,P0362,3,189.16,10.30
I0006171,O002150,P0307,2,118.16,23.30
I0006172,O002150,P0310,1,239.99,29.85
I0006173,O002151,P0171,4,70.82,30.87
I0006174,O002151,P0172,4,113.95,14.97
I0006175,O002151,P0158,4,119.80,13.03
I0006176,O002152,P0381,1,106.13,27.78
I0006177,O002152,P0382,1,316.72,31.26
I0006178,O002153,P0191,1,60.86,2.40
I0006179,O002153,P0192,-2,145.88,19.33
I0006180,O002154,P0013,5,477.46,10.45
I0006181,O002154,P0012,5,380.42,26.39
I0006182,O002154,P0016,2,78.96,21.79
I0006183,O002155,P0015,2,367.55,32.50
I0006184,O002155,P0001,4,247.47,21.71
I0006185,O002156,P0451,1,87.83,1.52
I0006186,O002156,P0452,4,88.54,1.61
I0006187,O002156,P0464,1,23.67,16.45
I0006188,O002157,P0181,5,109.96,11.19
I0006189,O002157,P0182,3,82.81,5.78
I0006190,O002158,P0151,4,94.76,30.94
I0006191,O002158,P0169,3,66.84,12.19
I0006192,O002158,P0159,5,105.34,27.17
I0006193,O002159,P0171,2,58.39,34.05
I0006194,O002159,P0172,1,135.28,3.48
I0006195,O002160,P0001,5,386.65,25.52
I0006196,O002160,P0002,1,485.37,7.81
I0006197,O002160,P0014,1,224.92,10.62
I0006198,O002161,P0501,3,57.40,16.94
I0006199,O002161,P0502,3,64.42,23.49
I0006200,O002162,P0315,4,145.11,26.04
I0006201,O002162,P0302,-2,195.54,33.01
I0006202,O002163,P0470,2,78.88,0.28
I0006203,O002163,P0460,1,133.15,28.49
I0006204,O002163,P0460,4,129.64,24.38
I0006205,O002164,P0471,3,75.01,2.23
I0006206,O002164,P0472,2,90.85,11.02
I0006207,O002164,P0456,3,65.10,11.08
I0006208,O002165,P0013,1,267.73,11.46
I0006209,O002165,P0004,3,105.64,11.63
